prec_id,amer_indian,asian,black,hispanic,other,polyracial,white
craven_17,5,15,34,32,45,6,60
craven_18,9,32,50,74,66,23,62
craven_19,10,11,47,32,42,10,55
craven_20,3,3,28,13,35,3,61
craven_21,4,7,31,11,23,3,53
craven_22,10,31,49,68,68,25,68
craven_23,4,16,48,35,52,6,62
craven_3,3,8,26,14,32,2,60
craven_4,0,5,38,11,21,3,47
craven_5,4,7,33,19,35,4,61
craven_6,1,3,38,8,21,0,45
craven_7,1,0,44,15,27,5,57
craven_8,0,2,37,5,14,3,51
craven_9,1,1,34,1,5,0,38
craven_N1,4,7,45,19,39,12,56
craven_N2,2,8,51,27,38,12,49
craven_N3,4,11,46,22,35,3,59
craven_N4,12,25,49,65,56,23,64
craven_N5,3,7,49,32,36,8,53
craven_N6,9,21,44,36,55,18,65
cumberland_,6,3,27,15,15,4,42
cumberland_AH49,14,27,56,69,63,17,63
cumberland_AL51,38,15,50,39,62,9,62
cumberland_CC01,16,14,52,41,60,17,49
cumberland_CC03,12,14,48,51,48,15,55
cumberland_CC04,6,4,34,27,34,11,56
cumberland_CC05,7,5,56,32,40,16,51
cumberland_CC06,9,7,37,25,36,10,57
cumberland_CC07,4,3,28,17,34,7,58
cumberland_CC08,3,10,34,17,20,3,54
cumberland_CC10,6,11,46,38,29,5,47
cumberland_CC12,3,14,25,19,34,2,57
cumberland_CC13,9,10,59,24,41,20,45
cumberland_CC14,18,36,44,63,61,20,57
cumberland_CC15,16,26,42,34,56,12,56
cumberland_CC16,5,2,54,22,30,13,23
cumberland_CC17,9,12,56,39,49,14,52
cumberland_CC18,11,16,39,39,36,7,51
cumberland_CC19,9,5,50,24,30,10,30
cumberland_CC21,19,22,55,54,73,26,66
cumberland_CC24,10,25,45,55,43,19,56
cumberland_CC25,5,21,46,55,54,14,62
cumberland_CC26,12,31,55,75,66,25,60
cumberland_CC27,21,34,54,91,79,30,65
cumberland_CC29,16,23,56,63,58,17,57
cumberland_CC31,12,12,51,51,52,16,57
cumberland_CC32,7,13,53,57,51,17,48
cumberland_CC33,8,26,50,60,62,19,58
cumberland_CC34,9,40,39,50,64,11,62
cumberland_CL57-1,19,26,55,84,59,25,53
cumberland_CL57-2,13,14,56,64,61,21,50
cumberland_CU02,25,15,44,51,50,16,61
cumberland_EO61-1,19,9,46,24,43,9,57
cumberland_EO61-2,16,5,42,25,35,9,55
cumberland_G10A,28,34,49,74,74,20,66
cumberland_G10B,26,16,43,51,61,15,62
cumberland_G10C,28,21,41,49,53,16,58
cumberland_G11A-1,11,25,54,79,65,26,55
cumberland_G11A-2,8,20,54,61,58,18,54
cumberland_G11B,24,35,56,96,78,28,71
cumberland_G1A,42,16,50,31,48,13,52
cumberland_G1B,26,19,42,48,50,12,57
cumberland_G2A,12,27,59,62,66,22,58
cumberland_G2B,17,24,54,72,63,28,64
cumberland_G2C-1,10,24,47,55,50,19,59
cumberland_G2C-2,11,27,49,57,55,18,61
cumberland_G2D,13,29,51,60,66,29,61
cumberland_G2E-1,16,15,51,57,54,15,52
cumberland_G2E-2,15,13,54,53,56,15,53
cumberland_G3A-1,29,20,54,69,62,18,58
cumberland_G3A-2,33,14,50,53,51,16,61
cumberland_G3B,22,11,44,29,33,11,53
cumberland_G3C,16,8,38,31,34,11,56
cumberland_G4A,15,9,46,41,45,11,57
cumberland_G4B,28,10,46,48,37,10,54
cumberland_G4C,22,14,49,62,45,13,57
cumberland_G5A-1,8,23,53,60,60,17,50
cumberland_G5A-2,12,20,51,55,51,16,53
cumberland_G5B-1,11,21,56,58,59,20,56
cumberland_G5B-2,9,24,55,65,66,22,52
cumberland_G5C,16,12,55,58,55,19,51
cumberland_G6A,35,8,45,30,53,8,60
cumberland_G6B,5,1,27,7,12,4,51
cumberland_G6C,21,3,46,19,36,10,58
cumberland_G7A,13,4,35,16,27,4,52
cumberland_G7B,12,6,35,6,22,5,53
cumberland_G8A,18,17,54,71,65,22,59
cumberland_G8B,17,26,46,56,60,11,61
cumberland_G8C,26,21,46,67,48,21,61
cumberland_G8D,23,17,44,74,64,15,60
cumberland_G9A,20,20,49,62,63,14,61
cumberland_G9B-1,38,18,55,61,57,21,61
cumberland_G9B-2,37,16,51,53,65,20,63
cumberland_LI65,14,19,49,40,57,17,62
cumberland_LR63,17,24,54,91,68,30,56
cumberland_MB62,7,20,52,69,55,19,56
cumberland_MR02,17,30,55,67,61,20,59
cumberland_SH77,25,8,42,39,42,8,54
currituck_,0,0,6,0,0,0,17
currituck_CB,3,0,0,1,3,1,40
currituck_CH,9,10,31,21,34,4,61
currituck_CI,0,0,0,2,4,0,46
currituck_CJ,3,3,29,2,22,5,51
currituck_GW,0,0,0,1,3,0,45
currituck_IR,2,0,25,6,19,0,52
currituck_KI,2,1,3,4,12,2,55
currituck_MY,12,12,41,34,54,10,70
currituck_PB,11,5,33,24,44,13,68
currituck_PP,4,0,29,4,19,7,63
currituck_WH,0,2,5,4,8,1,47
dare_AVON,0,0,0,2,10,1,51
dare_BUX,4,3,3,8,16,3,57
dare_CHCA,0,1,0,0,11,1,53
dare_COL,5,5,6,13,43,6,62
dare_DUCK,0,3,3,1,9,2,48
dare_EL,1,0,1,0,1,0,28
dare_FRCO,1,0,1,9,7,1,57
dare_HAT,1,0,0,0,8,1,51
dare_KDH,13,15,23,35,64,12,69
dare_KTHK,3,7,13,12,43,7,56
dare_MATO,4,2,34,29,55,10,60
dare_MH,0,1,9,2,9,0,48
dare_NGHD,5,5,11,3,27,3,61
dare_SOSH,0,8,6,10,35,3,61
dare_STPT,0,0,0,0,0,0,37
dare_WAN,4,0,2,5,15,0,51
davidson_10,5,12,37,22,26,6,53
davidson_12,2,0,3,1,4,0,49
davidson_14,3,2,5,4,16,2,57
davidson_16,7,5,19,16,16,1,56
davidson_18,3,1,3,2,12,0,55
davidson_20,3,3,11,2,12,2,58
davidson_22,1,2,16,7,10,2,52
davidson_24,3,13,20,12,18,2,49
davidson_26,3,1,15,7,10,1,48
davidson_28,7,12,27,12,31,0,51
davidson_30,6,13,48,20,37,7,48
davidson_32,7,6,37,23,32,5,53
davidson_34,6,24,41,32,35,11,49
davidson_36,1,5,32,20,31,4,50
davidson_38,8,3,47,16,22,3,50
davidson_4,9,12,34,26,32,4,58
davidson_40,4,12,36,13,29,5,48
davidson_42,4,2,5,8,17,0,52
davidson_44,5,5,37,13,21,4,54
davidson_46,3,3,20,8,17,0,52
davidson_48,4,7,20,8,18,1,56
davidson_50,8,6,19,15,18,4,60
davidson_52,5,7,14,10,26,3,56
davidson_54,6,0,3,10,9,1,53
davidson_56,1,0,0,2,10,0,51
davidson_58,8,6,24,20,24,3,57
davidson_6,5,2,22,25,23,5,60
davidson_60,13,17,43,49,35,11,64
davidson_62,5,6,42,27,27,4,52
davidson_64,3,1,44,29,26,8,51
davidson_66,4,4,39,31,26,7,57
davidson_68,7,5,36,37,29,8,53
davidson_70,4,7,25,19,15,0,53
davidson_72,4,2,19,23,27,2,54
davidson_74,12,8,28,22,21,0,56
davidson_76,6,8,13,21,30,3,56
davidson_78,9,3,21,16,27,2,60
davidson_8,3,5,18,6,9,1,49
davidson_80A,6,11,14,14,29,5,91
davidson_82,3,12,15,13,21,0,56
davidson_84,10,8,31,26,38,5,54
davidson_86A,8,18,35,35,49,9,59
davidson_88,5,14,28,18,33,2,56
davie_,0,0,4,0,1,0,10
davie_1,1,0,30,7,12,1,48
davie_10,4,1,19,8,22,6,53
davie_11,2,0,13,17,20,3,46
davie_12,5,8,25,17,29,5,55
davie_13,1,16,25,13,33,4,53
davie_14,1,2,20,7,20,3,51
davie_2,1,2,18,10,7,1,47
davie_3,3,0,29,21,25,3,52
davie_4,5,4,29,21,20,3,49
davie_5,3,3,19,13,25,5,50
davie_6,1,2,20,4,16,2,47
davie_7,1,4,26,5,21,7,47
davie_8,2,11,30,39,28,10,51
davie_9,1,6,35,34,18,5,54
duplin_,0,0,2,0,1,0,3
duplin_ALBE,1,0,24,43,17,2,56
duplin_BEUL,4,1,35,24,29,8,62
duplin_CALY,1,2,26,24,9,1,53
duplin_CFRK,1,0,9,13,10,0,54
duplin_CHAR,1,0,47,17,22,3,49
duplin_CHIN,0,2,27,4,12,1,54
duplin_CYCK,1,0,30,3,10,1,59
duplin_FAIS,3,1,41,34,33,4,55
duplin_GLIS,1,0,18,24,4,1,56
duplin_HALL,2,2,36,11,25,7,58
duplin_KENA,4,3,53,23,37,11,61
duplin_LOCK,1,0,19,2,6,0,44
duplin_MAGN,5,1,44,38,30,5,52
duplin_ROCK,0,1,35,13,14,2,51
duplin_ROSE,4,3,42,27,26,2,57
duplin_SMCA,2,0,33,16,8,4,55
duplin_WALL,5,5,53,49,49,10,68
duplin_WARS,5,4,63,44,43,9,58
duplin_WOLF,0,0,27,51,31,1,58
durham_,0,2,14,0,12,0,13
durham_1,2,9,43,33,33,14,53
durham_10,4,3,45,23,28,7,28
durham_12,2,2,40,8,15,7,12
durham_13,4,6,52,22,28,11,26
durham_14,9,7,53,42,42,13,47
durham_15,3,5,49,41,37,16,41
durham_16,2,24,43,42,61,10,61
durham_17,9,9,56,39,53,17,47
durham_18,7,10,59,47,48,14,49
durham_19,3,8,54,40,56,20,50
durham_2,6,33,45,63,66,28,61
durham_20,6,12,38,43,47,16,61
durham_21,4,5,40,24,39,11,57
durham_22,8,16,64,47,64,21,57
durham_23,13,31,61,62,77,21,63
durham_24,5,28,46,37,65,15,64
durham_25,3,15,41,26,46,15,64
durham_26,2,3,26,10,25,7,56
durham_27,3,34,38,33,76,15,65
durham_28,8,15,43,23,51,11,65
durham_29,12,9,55,51,51,18,59
durham_3,2,21,28,37,44,13,60
durham_30-1,14,38,57,72,76,25,64
durham_30-2,12,25,59,54,75,23,58
durham_31,10,29,46,46,59,12,65
durham_32,4,27,34,29,49,9,59
durham_33,15,38,59,71,78,31,65
durham_34-1,7,23,52,43,50,17,55
durham_34-2,14,35,61,62,69,25,57
durham_35.3,14,50,57,68,87,26,69
durham_36,8,30,48,59,55,20,54
durham_37,9,31,45,51,75,15,69
durham_38,14,38,51,71,78,24,73
durham_39,6,26,40,25,58,11,60
durham_4,4,15,24,25,45,15,55
durham_40,9,15,45,32,46,20,53
durham_41,2,0,48,12,33,7,18
durham_42,2,0,44,13,23,8,19
durham_43,11,42,39,55,87,30,66
durham_44,8,41,44,39,73,27,65
durham_45,11,36,49,46,71,18,63
durham_46,4,23,52,65,63,23,56
durham_47,4,1,53,12,35,11,32
durham_48,2,16,40,28,42,7,51
durham_5,18,51,59,77,74,29,69
durham_50,7,30,43,54,67,17,64
durham_51,13,43,47,54,70,21,66
durham_52,3,12,50,40,58,18,50
durham_53-1,10,34,40,53,67,21,63
durham_53-2,10,38,40,47,70,20,67
durham_54,14,41,57,69,84,25,72
durham_55-11,6,4,51,15,36,15,24
durham_55-49,5,4,52,27,35,15,18
durham_6,6,21,44,43,47,14,52
durham_7,7,28,36,41,55,20,56
durham_8,4,11,49,33,46,16,51
durham_9,10,19,46,17,48,16,63
edgecombe_,0,0,9,0,0,0,10
edgecombe_1001,1,0,41,11,16,2,54
edgecombe_101,2,2,49,9,24,3,46
edgecombe_102,1,5,48,19,23,4,53
edgecombe_103,1,4,42,15,14,5,56
edgecombe_104,2,1,40,8,16,7,48
edgecombe_1101,1,0,31,8,13,3,43
edgecombe_1201,7,2,59,10,40,12,43
edgecombe_1202,2,2,50,3,32,9,34
edgecombe_1203,4,2,45,19,35,6,54
edgecombe_1204,4,2,46,5,20,3,26
edgecombe_1205,5,1,52,7,23,6,16
edgecombe_1301,1,0,29,1,16,3,49
edgecombe_1401,1,1,30,2,8,1,50
edgecombe_201,1,0,31,7,9,2,46
edgecombe_301,1,0,25,2,9,0,39
edgecombe_401,0,0,33,3,5,2,36
edgecombe_501,2,0,33,9,9,1,44
edgecombe_601,1,0,40,8,8,3,41
edgecombe_701,4,0,47,8,19,2,45
edgecombe_801,0,0,35,14,15,1,48
edgecombe_901,0,2,29,4,9,4,48
forsyth_101,6,4,39,33,34,4,56
forsyth_11,10,22,41,53,45,9,69
forsyth_111,4,1,28,11,21,8,56
forsyth_112,7,3,36,18,37,11,59
forsyth_12,6,5,30,23,36,5,60
forsyth_122,13,27,52,49,63,16,59
forsyth_123,4,17,40,40,49,12,59
forsyth_13,7,17,43,34,47,9,59
forsyth_131,2,13,36,34,49,11,57
forsyth_132,3,15,41,32,36,10,67
forsyth_133,11,24,34,33,52,11,66
forsyth_14,3,9,33,23,31,7,60
forsyth_15,3,10,30,18,26,9,58
forsyth_201,5,14,59,56,59,22,60
forsyth_203,2,1,53,16,27,12,22
forsyth_204,4,4,46,25,35,11,48
forsyth_205,0,0,46,8,13,7,19
forsyth_206,4,2,45,23,32,6,45
forsyth_207,9,3,49,51,50,14,50
forsyth_21,4,4,35,18,40,8,63
forsyth_301,4,1,47,10,23,7,15
forsyth_302,2,4,52,24,20,6,31
forsyth_303,1,2,47,12,21,9,10
forsyth_304,4,4,50,5,24,14,22
forsyth_305,1,0,47,12,23,7,28
forsyth_306,7,4,51,41,34,12,50
forsyth_31,1,2,38,12,31,10,57
forsyth_32,7,7,39,17,40,6,57
forsyth_33,3,10,45,45,41,9,63
forsyth_34,6,7,37,23,26,6,59
forsyth_401,3,8,51,34,36,8,45
forsyth_402,4,4,51,17,32,12,21
forsyth_403,7,4,53,25,31,15,48
forsyth_404,5,9,53,30,39,15,56
forsyth_405,4,6,51,32,46,17,31
forsyth_42,8,17,45,54,46,10,62
forsyth_43,8,5,43,52,41,12,61
forsyth_501,4,3,45,25,35,9,47
forsyth_502,4,1,46,20,30,13,33
forsyth_503,4,12,44,42,48,18,56
forsyth_504,6,4,49,46,30,12,48
forsyth_505,4,3,51,41,41,8,46
forsyth_506,2,6,45,37,32,4,57
forsyth_507,11,24,51,65,57,19,62
forsyth_51,2,13,35,32,40,9,62
forsyth_52,0,3,15,7,19,4,55
forsyth_53,4,15,29,26,29,4,61
forsyth_54,5,13,31,19,39,7,57
forsyth_55,5,28,33,34,55,11,56
forsyth_601,8,15,47,38,42,15,59
forsyth_602,11,26,46,51,64,20,61
forsyth_603,2,8,49,35,42,13,60
forsyth_604,2,9,50,42,34,9,54
forsyth_605,5,27,47,64,60,13,60
forsyth_606,2,13,42,43,41,14,50
forsyth_607,4,16,36,35,47,10,64
forsyth_61,3,13,33,41,41,6,65
forsyth_62,4,8,28,31,24,7,59
forsyth_63,8,9,39,41,43,12,63
forsyth_64,2,5,27,25,21,10,49
forsyth_65,6,17,37,32,46,4,64
forsyth_66,9,9,32,45,42,3,65
forsyth_67,3,6,42,23,34,10,62
forsyth_68,2,3,38,16,35,4,60
forsyth_701,2,7,34,10,26,6,54
forsyth_702,0,10,33,20,36,9,62
forsyth_703,1,7,25,14,31,8,52
forsyth_704,2,10,35,19,31,5,60
forsyth_705,1,18,42,41,52,11,60
forsyth_706,2,4,34,23,33,6,54
forsyth_707,4,3,35,21,32,4,53
forsyth_708,4,23,44,58,51,17,67
forsyth_709,5,19,37,34,46,11,61
forsyth_71,2,23,30,31,54,5,61
forsyth_72,1,26,38,56,65,10,69
forsyth_73,7,7,29,17,41,7,61
forsyth_74,6,22,30,24,57,18,62
forsyth_75,2,1,12,5,11,0,51
forsyth_801,1,6,26,17,33,7,55
forsyth_802,2,2,8,11,15,7,54
forsyth_803,0,4,9,2,25,5,54
forsyth_804,1,6,17,6,17,4,50
forsyth_805,1,9,22,17,37,4,58
forsyth_806,4,9,27,27,40,8,55
forsyth_807,2,23,30,29,45,7,58
forsyth_808,3,23,52,50,56,17,63
forsyth_809,2,15,25,21,38,4,61
forsyth_81,12,13,52,39,41,14,55
forsyth_82,7,10,53,28,50,9,57
forsyth_83,3,3,47,23,39,8,60
forsyth_901,1,6,22,16,31,7,63
forsyth_902,4,13,48,20,43,9,59
forsyth_903,7,24,44,42,55,16,60
forsyth_904,7,5,48,47,37,11,56
forsyth_905,1,16,43,38,53,14,60
forsyth_906,3,20,42,39,58,16,62
forsyth_907,1,11,34,31,51,15,59
forsyth_908,7,18,34,25,48,5,61
forsyth_909,3,7,36,24,24,3,54
forsyth_91,2,2,29,16,27,7,62
forsyth_92,5,8,24,8,21,3,59
franklin_1,5,9,50,18,40,7,55
franklin_10,6,2,31,9,12,4,48
franklin_11,3,2,41,13,18,6,51
franklin_12,5,1,41,9,19,1,52
franklin_13,3,5,34,25,27,2,59
franklin_14,9,8,33,38,46,9,64
franklin_15,3,4,47,27,42,7,52
franklin_16,7,2,43,11,21,1,47
franklin_17,5,9,39,38,49,13,67
franklin_18,5,10,33,28,33,5,65
franklin_19,8,19,46,52,65,11,67
franklin_2,2,1,41,17,21,2,50
franklin_3,7,10,45,21,48,1,63
franklin_5,7,3,43,30,31,3,58
franklin_6,5,1,44,11,20,4,53
franklin_7,3,3,29,17,29,5,58
franklin_8,5,7,41,22,38,9,59
franklin_9,9,1,36,7,23,7,52
gaston_,0,0,0,0,0,0,3
gaston_1,1,7,34,12,22,7,53
gaston_10,1,10,38,39,38,11,60
gaston_11,7,2,49,35,32,9,62
gaston_12,8,7,42,35,34,12,68
gaston_13,7,9,41,35,48,7,60
gaston_14,2,2,28,17,16,0,46
gaston_15,7,28,50,58,67,15,69
gaston_16,2,19,33,32,43,3,66
gaston_17,7,25,40,54,50,17,66
gaston_18,6,25,47,67,69,11,71
gaston_19,11,12,51,48,49,11,65
gaston_2,9,7,46,42,45,9,56
gaston_20,9,3,35,17,41,11,57
gaston_21,11,7,43,12,29,7,61
gaston_22,5,10,38,35,49,12,68
gaston_23,1,13,32,24,40,7,66
gaston_24,7,29,43,23,51,8,62
gaston_25,3,14,28,16,42,7,62
gaston_26,9,18,30,30,39,9,65
gaston_27,3,25,30,24,52,11,62
gaston_28,10,16,27,27,40,6,65
gaston_29,6,17,30,18,45,8,61
gaston_3,5,2,45,23,29,10,58
gaston_30,9,8,25,25,32,7,63
gaston_31,5,7,37,10,40,11,64
gaston_32,1,6,31,27,31,3,63
gaston_33,6,3,27,9,35,7,58
gaston_34,5,0,22,9,23,5,63
gaston_35,1,3,27,6,21,3,56
gaston_36,2,9,31,23,41,6,59
gaston_37,0,1,24,11,23,2,58
gaston_38,4,2,25,11,35,9,63
gaston_39,11,3,26,12,41,5,68
gaston_4,7,18,46,55,60,15,63
gaston_40,17,9,44,28,52,10,66
gaston_41,7,8,29,31,36,5,66
gaston_42,5,12,27,13,38,3,66
gaston_43,7,8,43,54,50,11,72
gaston_44,11,9,39,21,39,9,67
gaston_45,4,17,46,24,39,10,63
gaston_46,11,15,35,28,48,7,65
gaston_5,6,8,54,18,37,10,60
gaston_6,1,3,44,28,30,14,57
gaston_7,4,3,47,15,22,7,38
gaston_8,4,4,45,23,28,10,53
gaston_9,6,5,42,31,34,7,57
gates_,0,0,9,0,1,0,11
gates_1,2,4,51,8,29,14,57
gates_2,0,0,34,4,16,6,50
gates_3,4,6,47,3,39,17,59
gates_4N,1,4,36,4,27,4,66
gates_4S,1,1,41,1,18,6,54
gates_5,1,1,38,1,14,5,55
graham_,0,0,0,0,0,0,1
graham_EAST,19,2,0,5,24,5,57
graham_STEC,10,1,0,4,11,0,47
graham_TAPO,2,0,0,3,5,1,37
graham_WEST,33,3,1,13,22,2,56
granville_,1,0,5,0,1,0,12
granville_ANTI,0,0,44,3,14,3,46
granville_BERE,2,4,45,10,21,1,58
granville_BTNR,11,8,51,38,40,13,68
granville_CORI,1,4,48,17,27,8,62
granville_CRDL,4,5,46,14,30,7,57
granville_CRDM,14,10,55,53,52,16,76
granville_EAOX,4,4,51,10,28,10,56
granville_MTEN,11,10,48,53,46,9,75
granville_OKHL,2,0,42,3,17,2,55
granville_SALM,2,8,41,9,24,8,61
granville_SASS,1,1,41,16,24,6,56
granville_SOOX,6,5,48,6,23,4,48
granville_TYHO,9,7,48,22,37,14,74
granville_WILT,5,11,44,40,49,17,76
granville_WOEL,2,1,48,11,24,1,51
greene_,0,0,9,0,1,0,9
greene_ARBA,2,0,34,15,7,2,45
greene_BEAR,0,0,31,9,7,0,39
greene_BULL,2,0,31,14,10,2,43
greene_CAST,0,1,32,10,9,1,48
greene_HOOK,1,0,29,11,10,4,44
greene_MAUR,1,1,38,13,10,1,46
greene_SH#1,4,3,37,14,17,3,47
greene_SHIN,1,1,36,26,17,7,48
greene_SUGG,0,1,33,11,7,2,44
greene_WALS,1,0,41,26,8,2,44
guilford_,1,3,27,6,12,5,31
guilford_CG1,6,22,35,26,43,13,54
guilford_CG2,2,22,30,21,29,5,50
guilford_CG3A,4,17,34,15,31,6,50
guilford_CG3B,5,24,32,16,33,6,51
guilford_FEN1,6,24,40,34,45,15,50
guilford_FEN2,1,6,28,6,12,3,51
guilford_FR1,8,39,42,45,61,17,51
guilford_FR2,5,30,36,19,37,11,52
guilford_FR3,6,16,33,21,34,6,50
guilford_FR4,1,10,24,19,23,3,48
guilford_FR5A,1,20,33,29,39,6,54
guilford_FR5B,2,12,27,27,22,5,52
guilford_G01,5,5,44,20,31,16,44
guilford_G02,4,29,42,16,23,9,40
guilford_G03,7,15,45,22,34,12,32
guilford_G04,10,4,50,23,30,14,39
guilford_G05,8,1,44,7,26,10,23
guilford_G06,1,2,43,9,25,12,22
guilford_G07,9,30,45,26,42,17,47
guilford_G08,4,34,47,27,46,16,46
guilford_G09,10,12,49,25,44,16,48
guilford_G10,5,23,46,37,41,13,50
guilford_G11,4,16,26,14,29,9,48
guilford_G12,3,9,25,17,35,9,49
guilford_G13,1,3,26,9,28,8,53
guilford_G14,0,6,19,7,21,6,48
guilford_G15,1,9,23,13,31,6,54
guilford_G16,0,3,16,8,20,0,49
guilford_G17,2,14,26,13,27,9,52
guilford_G18,0,6,12,4,16,1,44
guilford_G19,3,3,26,6,27,6,52
guilford_G20,1,5,33,14,33,7,51
guilford_G21,8,26,47,28,46,14,53
guilford_G22,0,14,29,4,28,5,48
guilford_G23,2,11,36,14,23,5,48
guilford_G24,2,9,39,16,28,12,49
guilford_G25,5,10,40,22,36,4,51
guilford_G26,4,29,44,25,44,15,53
guilford_G27,3,15,34,26,44,12,57
guilford_G28,2,6,29,15,26,8,49
guilford_G29,3,13,34,24,34,13,56
guilford_G30,0,13,18,6,30,6,51
guilford_G31,3,13,20,10,29,4,50
guilford_G32,3,23,26,8,37,4,50
guilford_G33,4,5,17,4,16,4,47
guilford_G34,2,12,24,14,26,6,48
guilford_G35,1,4,14,5,19,3,49
guilford_G36,3,11,35,18,49,11,49
guilford_G37,7,23,40,41,48,14,51
guilford_G38,0,20,33,27,44,14,55
guilford_G39,5,15,32,26,41,14,49
guilford_G40A1,1,16,23,19,37,4,50
guilford_G40A2,1,11,24,8,29,6,51
guilford_G40B,2,22,28,18,32,5,47
guilford_G41A,2,13,35,34,31,9,52
guilford_G41B,4,19,25,22,38,7,49
guilford_G42A,2,11,29,25,33,6,54
guilford_G42B,0,0,1,0,2,0,11
guilford_G43,6,18,40,52,49,16,59
guilford_G44,8,16,42,34,53,20,54
guilford_G45,8,18,35,38,40,20,50
guilford_G46,9,4,50,29,46,17,38
guilford_G47,14,21,42,36,49,15,50
guilford_G48,5,26,36,38,45,18,58
guilford_G49,8,9,39,27,33,12,44
guilford_G50,22,27,43,51,55,20,51
guilford_G51,11,42,38,32,43,10,51
guilford_G52,12,21,45,23,31,13,44
guilford_G53,13,16,51,39,47,16,44
guilford_G54,12,17,49,43,45,15,42
